epoch,wall,te_a0_smooth,te_a1_smooth,te_a2_smooth,te_a3_smooth,te_a4_smooth,te_ac_smooth,te_a0_spike,te_a1_spike,te_a2_spike,te_a3_spike,te_a4_spike,te_ac_spike,best_te_ac_spike,rate0,rate1,rate2,rate3,rate4,om0,om1,om2,om3,om4
0,3.4,0.1211,0.0742,0.0742,0.0508,0.1289,0.0625,0.0977,0.0742,0.0781,0.0508,0.1094,0.0625,0.0625,0.0241,0.0496,0.2864,0.8313,0.9946,0.6186,0.1520,0.0498,0.0197,0.0081
1,27.3,0.2383,0.2617,0.1953,0.1562,0.0898,0.2852,0.2344,0.2695,0.1914,0.1602,0.0898,0.2891,0.2891,0.0281,0.0803,0.4808,0.9661,0.9998,0.6173,0.1518,0.0498,0.0197,0.0081
