epoch,wall,te_a0_smooth,te_a1_smooth,te_a2_smooth,te_a3_smooth,te_a4_smooth,te_ac_smooth,te_a0_spike,te_a1_spike,te_a2_spike,te_a3_spike,te_a4_spike,te_ac_spike,best_te_ac_spike,rate0,rate1,rate2,rate3,rate4,om0,om1,om2,om3,om4
0,1.0,0.0938,0.0781,0.0469,0.1250,0.0625,0.0625,0.0625,0.0469,0.0781,0.1250,0.0469,0.0781,0.0781,0.0204,0.0203,0.0266,0.0841,0.3926,0.6727,0.1682,0.0482,0.0172,0.0068
1,4.6,0.1250,0.1094,0.0156,0.0938,0.0938,0.1250,0.0469,0.1562,0.0156,0.0938,0.0938,0.0625,0.0781,0.0209,0.0212,0.1776,0.6402,0.9993,0.6723,0.1682,0.0482,0.0172,0.0068
