loading SMNIST ...
train: 60000, test: 10000
building net ...
net params: {'total': 226026, 'layer_0': 8704, 'layer_1': 82432, 'layer_2': 134880, 'pool_bias': 10}
computing train features ...
  done in 404.7s, shape: torch.Size([60000, 240])
  feature stats: mean=0.3869, std=0.3690, zero_rate=0.0274
computing test features ...
  done in 70.9s, shape: torch.Size([10000, 240])

=== Linear head ===
  ep 158  t=  0.1s  train_acc=0.5614  test_acc=0.5497
  ep 159  t=  0.1s  train_acc=0.5710  test_acc=0.5625
  ep 160  t=  0.1s  train_acc=0.5591  test_acc=0.5523
  ep 161  t=  0.1s  train_acc=0.5635  test_acc=0.5561
  ep 162  t=  0.1s  train_acc=0.5563  test_acc=0.5483
  ep 163  t=  0.1s  train_acc=0.5641  test_acc=0.5555
  ep 164  t=  0.1s  train_acc=0.5585  test_acc=0.5493
  ep 165  t=  0.1s  train_acc=0.5615  test_acc=0.5537
  ep 166  t=  0.1s  train_acc=0.5463  test_acc=0.5412
  ep 167  t=  0.1s  train_acc=0.5508  test_acc=0.5412
  ep 168  t=  0.1s  train_acc=0.5587  test_acc=0.5483
  ep 169  t=  0.1s  train_acc=0.5688  test_acc=0.5586
  ep 170  t=  0.1s  train_acc=0.5591  test_acc=0.5487
  ep 171  t=  0.1s  train_acc=0.5597  test_acc=0.5508
  ep 172  t=  0.1s  train_acc=0.5648  test_acc=0.5543
  ep 173  t=  0.1s  train_acc=0.5535  test_acc=0.5460
  ep 174  t=  0.1s  train_acc=0.5590  test_acc=0.5518
  ep 175  t=  0.1s  train_acc=0.5608  test_acc=0.5527
  ep 176  t=  0.1s  train_acc=0.5630  test_acc=0.5545
  ep 177  t=  0.1s  train_acc=0.5552  test_acc=0.5459
  ep 178  t=  0.1s  train_acc=0.5615  test_acc=0.5535
  ep 179  t=  0.1s  train_acc=0.5567  test_acc=0.5445
  ep 180  t=  0.1s  train_acc=0.5577  test_acc=0.5487
  ep 181  t=  0.1s  train_acc=0.5643  test_acc=0.5562
  ep 182  t=  0.1s  train_acc=0.5700  test_acc=0.5599
  ep 183  t=  0.1s  train_acc=0.5684  test_acc=0.5590
  ep 184  t=  0.1s  train_acc=0.5637  test_acc=0.5549
  ep 185  t=  0.1s  train_acc=0.5664  test_acc=0.5589
  ep 186  t=  0.1s  train_acc=0.5678  test_acc=0.5603
  ep 187  t=  0.1s  train_acc=0.5624  test_acc=0.5554
  ep 188  t=  0.1s  train_acc=0.5505  test_acc=0.5400
  ep 189  t=  0.1s  train_acc=0.5613  test_acc=0.5539
  ep 190  t=  0.1s  train_acc=0.5462  test_acc=0.5333
  ep 191  t=  0.1s  train_acc=0.5499  test_acc=0.5385
  ep 192  t=  0.1s  train_acc=0.5636  test_acc=0.5559
  ep 193  t=  0.1s  train_acc=0.5662  test_acc=0.5554
  ep 194  t=  0.1s  train_acc=0.5564  test_acc=0.5462
  ep 195  t=  0.1s  train_acc=0.5540  test_acc=0.5454
  ep 196  t=  0.1s  train_acc=0.5582  test_acc=0.5493
  ep 197  t=  0.1s  train_acc=0.5475  test_acc=0.5405
  ep 198  t=  0.1s  train_acc=0.5672  test_acc=0.5591
  ep 199  t=  0.1s  train_acc=0.5626  test_acc=0.5563
linear best test: 0.5655

=== Pool-rate readout (per-class pool, only bias trainable) ===
  ep   0  t=  0.0s  train_acc=0.1022  test_acc=0.1010
  ep   1  t=  0.1s  train_acc=0.0745  test_acc=0.0697
  ep   2  t=  0.0s  train_acc=0.0507  test_acc=0.0517
  ep   3  t=  0.0s  train_acc=0.0709  test_acc=0.0737
  ep   4  t=  0.0s  train_acc=0.0693  test_acc=0.0707
  ep   5  t=  0.0s  train_acc=0.0708  test_acc=0.0720
  ep   6  t=  0.0s  train_acc=0.0718  test_acc=0.0752
  ep   7  t=  0.0s  train_acc=0.0702  test_acc=0.0723
  ep   8  t=  0.0s  train_acc=0.0716  test_acc=0.0739
  ep   9  t=  0.0s  train_acc=0.0719  test_acc=0.0717
  ep  10  t=  0.0s  train_acc=0.0713  test_acc=0.0732
  ep  11  t=  0.0s  train_acc=0.0730  test_acc=0.0722
  ep  12  t=  0.0s  train_acc=0.0694  test_acc=0.0729
  ep  13  t=  0.0s  train_acc=0.0731  test_acc=0.0752
  ep  14  t=  0.0s  train_acc=0.0701  test_acc=0.0729
  ep  15  t=  0.0s  train_acc=0.0722  test_acc=0.0760
  ep  16  t=  0.0s  train_acc=0.0731  test_acc=0.0743
  ep  17  t=  0.0s  train_acc=0.0711  test_acc=0.0730
  ep  18  t=  0.0s  train_acc=0.0691  test_acc=0.0702
  ep  19  t=  0.0s  train_acc=0.0712  test_acc=0.0721
  ep  20  t=  0.0s  train_acc=0.0710  test_acc=0.0751
  ep  21  t=  0.0s  train_acc=0.0736  test_acc=0.0757
  ep  22  t=  0.0s  train_acc=0.0746  test_acc=0.0761
  ep  23  t=  0.0s  train_acc=0.0720  test_acc=0.0730
  ep  24  t=  0.0s  train_acc=0.0728  test_acc=0.0730
  ep  25  t=  0.0s  train_acc=0.0725  test_acc=0.0742
  ep  26  t=  0.0s  train_acc=0.0711  test_acc=0.0727
  ep  27  t=  0.0s  train_acc=0.0751  test_acc=0.0761
  ep  28  t=  0.0s  train_acc=0.0713  test_acc=0.0746
  ep  29  t=  0.0s  train_acc=0.0740  test_acc=0.0750
  ep  30  t=  0.0s  train_acc=0.0723  test_acc=0.0726
  ep  31  t=  0.0s  train_acc=0.0730  test_acc=0.0757
  ep  32  t=  0.0s  train_acc=0.0695  test_acc=0.0723
  ep  33  t=  0.0s  train_acc=0.0727  test_acc=0.0735
  ep  34  t=  0.0s  train_acc=0.0700  test_acc=0.0716
  ep  35  t=  0.0s  train_acc=0.0700  test_acc=0.0718
  ep  36  t=  0.0s  train_acc=0.0721  test_acc=0.0753
  ep  37  t=  0.0s  train_acc=0.0740  test_acc=0.0772
  ep  38  t=  0.0s  train_acc=0.0720  test_acc=0.0750
  ep  39  t=  0.0s  train_acc=0.0732  test_acc=0.0739
  ep  40  t=  0.0s  train_acc=0.0709  test_acc=0.0721
  ep  41  t=  0.0s  train_acc=0.0736  test_acc=0.0742
  ep  42  t=  0.0s  train_acc=0.0723  test_acc=0.0737
  ep  43  t=  0.0s  train_acc=0.0737  test_acc=0.0740
  ep  44  t=  0.0s  train_acc=0.0698  test_acc=0.0718
  ep  45  t=  0.0s  train_acc=0.0699  test_acc=0.0720
  ep  46  t=  0.0s  train_acc=0.0764  test_acc=0.0771
  ep  47  t=  0.0s  train_acc=0.0687  test_acc=0.0703
  ep  48  t=  0.0s  train_acc=0.0691  test_acc=0.0711
  ep  49  t=  0.0s  train_acc=0.0703  test_acc=0.0719
  ep  50  t=  0.0s  train_acc=0.0727  test_acc=0.0749
  ep  51  t=  0.0s  train_acc=0.0707  test_acc=0.0730
  ep  52  t=  0.0s  train_acc=0.0720  test_acc=0.0731
  ep  53  t=  0.0s  train_acc=0.0723  test_acc=0.0739
  ep  54  t=  0.0s  train_acc=0.0706  test_acc=0.0726
  ep  55  t=  0.0s  train_acc=0.0702  test_acc=0.0739
  ep  56  t=  0.0s  train_acc=0.0699  test_acc=0.0721
  ep  57  t=  0.0s  train_acc=0.0728  test_acc=0.0754
  ep  58  t=  0.0s  train_acc=0.0698  test_acc=0.0719
  ep  59  t=  0.0s  train_acc=0.0714  test_acc=0.0741
  ep  60  t=  0.0s  train_acc=0.0753  test_acc=0.0753
  ep  61  t=  0.0s  train_acc=0.0731  test_acc=0.0752
  ep  62  t=  0.0s  train_acc=0.0742  test_acc=0.0764
  ep  63  t=  0.0s  train_acc=0.0713  test_acc=0.0723
  ep  64  t=  0.0s  train_acc=0.0701  test_acc=0.0717
  ep  65  t=  0.0s  train_acc=0.0726  test_acc=0.0740
  ep  66  t=  0.0s  train_acc=0.0703  test_acc=0.0716
  ep  67  t=  0.0s  train_acc=0.0724  test_acc=0.0737
  ep  68  t=  0.0s  train_acc=0.0711  test_acc=0.0742
  ep  69  t=  0.0s  train_acc=0.0710  test_acc=0.0711
  ep  70  t=  0.0s  train_acc=0.0724  test_acc=0.0738
  ep  71  t=  0.0s  train_acc=0.0705  test_acc=0.0736
  ep  72  t=  0.0s  train_acc=0.0741  test_acc=0.0762
  ep  73  t=  0.0s  train_acc=0.0722  test_acc=0.0743
  ep  74  t=  0.0s  train_acc=0.0720  test_acc=0.0725
  ep  75  t=  0.0s  train_acc=0.0719  test_acc=0.0747
  ep  76  t=  0.0s  train_acc=0.0713  test_acc=0.0729
  ep  77  t=  0.0s  train_acc=0.0723  test_acc=0.0722
  ep  78  t=  0.0s  train_acc=0.0702  test_acc=0.0709
  ep  79  t=  0.0s  train_acc=0.0711  test_acc=0.0732
  ep  80  t=  0.0s  train_acc=0.0703  test_acc=0.0724
  ep  81  t=  0.0s  train_acc=0.0742  test_acc=0.0739
  ep  82  t=  0.0s  train_acc=0.0723  test_acc=0.0736
  ep  83  t=  0.0s  train_acc=0.0719  test_acc=0.0717
  ep  84  t=  0.0s  train_acc=0.0719  test_acc=0.0754
  ep  85  t=  0.0s  train_acc=0.0711  test_acc=0.0719
  ep  86  t=  0.0s  train_acc=0.0708  test_acc=0.0719
  ep  87  t=  0.0s  train_acc=0.0738  test_acc=0.0738
  ep  88  t=  0.0s  train_acc=0.0715  test_acc=0.0723
  ep  89  t=  0.0s  train_acc=0.0718  test_acc=0.0733
  ep  90  t=  0.0s  train_acc=0.0699  test_acc=0.0721
  ep  91  t=  0.0s  train_acc=0.0725  test_acc=0.0733
